size_bytes,mtime_iso,ext,path
14962,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2015/08/Mujer_Pajaros_03-300x186.jpg
14946,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Saltamonte_05-272x182.jpg
14943,2025-04-21T17:31:24,.php,mirror/raw/2025-10-01/wp-content/plugins/gp-premium/inc/class-rest.php
14936,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Marble-Sculpture_02-300x169.jpg
14936,2023-04-14T14:14:22,.jpg~20251001145827~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Marble-Sculpture_02-300x169.jpg~20251001145827~
14935,2025-04-21T17:33:28,.eot,mirror/raw/2025-10-01/wp-content/plugins/so-widgets-bundle/icons/genericons/font/genericons.eot
14934,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/el-beso_Final_wax-300x186.jpg
14934,2023-04-14T14:14:22,.jpg~20251001145950~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/el-beso_Final_wax-300x186.jpg~20251001145950~
14927,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Welding_Polish_06-272x182.jpg
14914,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Saltamonte_02-272x182.jpg
14908,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/patina_10-300x243.jpg
14908,2023-04-14T14:14:22,.jpg~20251001145958~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/patina_10-300x243.jpg~20251001145958~
14906,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/American_Mask_06-272x182.jpg
14906,2025-10-01T14:57:01,.jpg~20251001145701~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/American_Mask_06-272x182.jpg~20251001145701~
14902,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Eva_03-272x182.jpg
14902,2023-04-14T14:14:22,.jpg~20251001145759~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Eva_03-272x182.jpg~20251001145759~
14892,2025-04-21T17:33:23,.php,mirror/raw/2025-10-01/wp-content/plugins/justified-gallery/includes/fs/lib/includes/fs-essential-functions.php
14886,2023-04-16T07:07:21,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2023/04/runartfoundry-services-wax-casting-272x182.jpg
14885,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Ceramic_Shell_09-272x182.jpg
14885,2025-10-01T14:57:27,.jpg~20251001145727~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Ceramic_Shell_09-272x182.jpg~20251001145727~
14883,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/patina_04-272x182.jpg
14882,2023-04-16T07:57:24,.php,mirror/raw/2025-10-01/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/Utils.php
14875,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Silicon_Rubber_Molding_17-272x182.jpg
14863,2023-04-16T07:57:24,.php,mirror/raw/2025-10-01/wp-content/plugins/wordpress-seo/admin/formatter/class-metabox-formatter.php
14856,2025-04-21T17:35:42,.json,mirror/raw/2025-10-01/wp-content/themes/twentytwentyfive/theme.json
14853,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Serena_01-272x182.jpg
14853,2023-04-14T14:14:22,.jpg~20251001145906~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Serena_01-272x182.jpg~20251001145906~
14818,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Clementina_01-203x300.jpg
14818,2025-10-01T14:57:32,.jpg~20251001145732~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Clementina_01-203x300.jpg~20251001145732~
14802,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Wood_Crates_04-272x182.jpg
14802,2023-04-14T14:14:22,.jpg~20251001145948~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Wood_Crates_04-272x182.jpg~20251001145948~
14793,2025-04-21T17:33:28,.js,mirror/raw/2025-10-01/wp-content/plugins/so-widgets-bundle/compat/block-editor/register-widget-blocks.min.js
14779,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Saltamonte_11-166x300.jpg
14774,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Durga_Ma_03-198x300.jpg
14764,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Marble-Sculpture_02-272x182.jpg
14764,2023-04-14T14:14:22,.jpg~20251001145826~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Marble-Sculpture_02-272x182.jpg~20251001145826~
14760,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/patina_02-213x300.jpg
14760,2025-10-01T14:59:55,.jpg~20251001145955~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/patina_02-213x300.jpg~20251001145955~
14755,2023-04-14T14:14:21,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2015/05/544952_1518320158421279_1602902550228382855_n-300x169.jpg
14744,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Ceramic_Shell_02-195x300.jpg
14729,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Sculture__Modeling_08-300x115.jpg
14722,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Dewax_03-272x182.jpg
14718,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Sculture__Modeling_13-300x170.jpg
14718,2023-04-14T14:14:22,.jpg~20251001145901~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Sculture__Modeling_13-300x170.jpg~20251001145901~
14715,2025-04-21T17:31:24,.json,mirror/raw/2025-10-01/wp-content/plugins/gp-premium/langs/gp-premium-ru_RU-92fa58377f1b6f7bef9c785c31ae29ff.json
14709,2023-04-14T14:14:21,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2015/08/Armonia_24-300x186.jpg
14698,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Water-_Jet_08-272x182.jpg
14694,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Armonia_24-1-300x186.jpg
14694,2025-10-01T14:57:07,.jpg~20251001145707~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Armonia_24-1-300x186.jpg~20251001145707~
14694,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Armonia_24-300x186.jpg
14694,2025-10-01T14:57:07,.jpg~20251001145707~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Armonia_24-300x186.jpg~20251001145707~
14693,2025-04-21T17:33:23,.php,mirror/raw/2025-10-01/wp-content/plugins/justified-gallery/includes/fs/lib/config.php
14687,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Engineering02-272x182.jpg
14687,2023-04-14T14:14:22,.jpg~20251001145751~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Engineering02-272x182.jpg~20251001145751~
14687,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Engineering04-272x182.jpg
14679,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Equilibrio_07-300x186.jpg
14670,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2016/03/09-150x150.jpg
14670,2025-10-01T14:55:48,.jpg~20251001145548~,mirror/raw/2025-10-01/wp-content/uploads/2016/03/09-150x150.jpg~20251001145548~
14661,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2015/08/Viaje_Fantastico_Fabelo_15-300x186.jpg
14652,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/sculpture-enlargement_02-272x182.jpg
14652,2023-04-14T14:14:22,.jpg~20251001150004~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/sculpture-enlargement_02-272x182.jpg~20251001150004~
14646,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2015/08/Eva_05-300x186.jpg
14629,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Micaela_02-272x182.jpg
14629,2023-04-14T14:14:22,.jpg~20251001145829~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Micaela_02-272x182.jpg~20251001145829~
14624,2025-04-21T17:31:24,.php,mirror/raw/2025-10-01/wp-content/plugins/gp-premium/font-library/class-font-library-rest.php
14621,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Sculture__Modeling_services-272x182.jpg
14621,2023-04-14T14:14:22,.jpg~20251001145905~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Sculture__Modeling_services-272x182.jpg~20251001145905~
14620,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Maquina_de_Coser_05-272x182.jpg
14620,2023-04-14T14:14:22,.jpg~20251001145821~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Maquina_de_Coser_05-272x182.jpg~20251001145821~
14614,2025-04-21T17:33:14,.css,mirror/raw/2025-10-01/wp-content/plugins/siteorigin-panels/css/live-editor-preview.css
14602,2025-04-21T17:33:36,.php,mirror/raw/2025-10-01/wp-content/plugins/wp-optimize/optimizations/transient.php
14602,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Maquina_de_Coser_01-272x182.jpg
14601,2025-04-21T17:33:29,.php,mirror/raw/2025-10-01/wp-content/plugins/so-widgets-bundle/widgets/features/features.php
14600,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/patina_15-272x182.jpg
14600,2025-10-01T15:00:00,.jpg~20251001150000~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/patina_15-272x182.jpg~20251001150000~
14596,2023-04-16T07:14:02,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2023/04/runartfoundry-services-silicon-rubber-molding-272x182.jpg
14593,2025-04-21T17:31:24,.php,mirror/raw/2025-10-01/wp-content/plugins/gp-premium/library/customizer/active-callbacks.php
14583,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Dewax_01-170x300.jpg
14583,2023-04-14T14:14:22,.jpg~20251001145741~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Dewax_01-170x300.jpg~20251001145741~
14579,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Carlos_Manuel_de_Cespedes_02-272x182.jpg
14577,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Mujer_Pajaros_03-272x182.jpg
14565,2025-04-21T17:33:23,.php,mirror/raw/2025-10-01/wp-content/plugins/justified-gallery/includes/fs/lib/templates/forms/email-address-update.php
14554,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2015/10/12-300x186.jpg
14554,2025-10-01T14:55:02,.jpg~20251001145502~,mirror/raw/2025-10-01/wp-content/uploads/2015/10/12-300x186.jpg~20251001145502~
14553,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Sculture__Modeling_21-272x182.jpg
14553,2023-04-14T14:14:22,.jpg~20251001145904~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Sculture__Modeling_21-272x182.jpg~20251001145904~
14548,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Equilibrio_03-272x182.jpg
14547,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Marble-Sculpture_01-300x176.jpg
14542,2025-04-21T17:35:42,.webp,mirror/raw/2025-10-01/wp-content/themes/twentytwentyfive/assets/images/agenda-img-4.webp
14528,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Serena_02-272x182.jpg
14513,2023-04-16T07:57:24,.svg,mirror/raw/2025-10-01/wp-content/plugins/wordpress-seo/images/local_plugin_assistant.svg
14513,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/patina_08-272x182.jpg
14513,2023-04-14T14:14:22,.jpg~20251001145958~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/patina_08-272x182.jpg~20251001145958~
14507,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Sculture__Modeling_03-169x300.jpg
14507,2023-04-14T14:14:22,.jpg~20251001145858~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Sculture__Modeling_03-169x300.jpg~20251001145858~
14502,2023-04-16T07:57:24,.php,mirror/raw/2025-10-01/wp-content/plugins/wordpress-seo/vendor_prefixed/guzzlehttp/psr7/src/functions.php
14502,2025-04-21T17:35:01,.js,mirror/raw/2025-10-01/wp-content/themes/generatepress/assets/js/menu.js
14496,2023-04-16T07:57:24,.png,mirror/raw/2025-10-01/wp-content/plugins/wordpress-seo/images/slack_sharing.png
14492,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Remember-167x300.jpg
14484,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Marble-Sculpture_03-176x300.jpg
14484,2023-04-14T14:14:22,.jpg~20251001145827~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Marble-Sculpture_03-176x300.jpg~20251001145827~
14473,2025-04-21T17:33:23,.php,mirror/raw/2025-10-01/wp-content/plugins/justified-gallery/includes/fs/lib/includes/managers/class-fs-option-manager.php
14471,2025-04-21T17:31:24,.php,mirror/raw/2025-10-01/wp-content/plugins/gp-premium/elements/class-elements-helper.php
14467,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2015/08/Equilibrio_07-300x186.jpg
14465,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Engineering_04-272x182.jpg
14465,2023-04-14T14:14:22,.jpg~20251001145752~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Engineering_04-272x182.jpg~20251001145752~
14465,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Sculture__Modeling_25-272x182.jpg
14465,2023-04-14T14:14:22,.jpg~20251001145905~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Sculture__Modeling_25-272x182.jpg~20251001145905~
14443,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Reflexion_08-272x182.jpg
14423,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Poco_Nosotros_09-167x300.jpg
14423,2023-04-14T14:14:22,.jpg~20251001145842~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Poco_Nosotros_09-167x300.jpg~20251001145842~
14402,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Saltamonte_04-272x182.jpg
14402,2023-04-14T14:14:22,.jpg~20251001145853~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Saltamonte_04-272x182.jpg~20251001145853~
14394,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Lira_04-272x182.jpg
14394,2023-04-14T14:14:22,.jpg~20251001145809~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Lira_04-272x182.jpg~20251001145809~
14391,2023-04-16T07:40:21,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2023/04/runartfoundry-services-dewax-300x200.jpg
14386,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Poco_Nosotros_08-167x300.jpg
14386,2023-04-14T14:14:22,.jpg~20251001145841~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Poco_Nosotros_08-167x300.jpg~20251001145841~
14385,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Serena_14-272x182.jpg
14382,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/American_Dream_01-272x182.jpg
14381,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Resine_Casting_Service_01-168x300.jpg
14377,2025-04-21T17:33:19,.txt,mirror/raw/2025-10-01/wp-content/plugins/siteorigin-panels/readme.txt
14366,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Silicon_Rubber_Molding_14-272x182.jpg
14324,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Sculture__Modeling_15-169x300.jpg
14320,2025-04-21T17:33:36,.php,mirror/raw/2025-10-01/wp-content/plugins/wp-optimize/templates/minify/advanced-tab.php
14304,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Sculture__Modeling_03-272x182.jpg
14304,2023-04-14T14:14:22,.jpg~20251001145858~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Sculture__Modeling_03-272x182.jpg~20251001145858~
14302,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Silicon_Rubber_Molding_01-272x182.jpg
14300,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Ceramic_Shell_11-160x300.jpg
14300,2023-04-14T14:14:22,.jpg~20251001145729~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Ceramic_Shell_11-160x300.jpg~20251001145729~
14293,2023-04-16T07:25:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2023/04/runartfoundry-services-resine-casting-272x182.jpg
14291,2023-04-16T07:57:24,.png,mirror/raw/2025-10-01/wp-content/plugins/wordpress-seo/images/seo_analysis.png
14286,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Contra_Corriente_01-272x182.jpg
14286,2025-10-01T14:57:38,.jpg~20251001145738~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Contra_Corriente_01-272x182.jpg~20251001145738~
14285,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Silicon_Rubber_Molding_11-272x182.jpg
14283,2023-04-14T14:14:19,.svg,mirror/raw/2025-10-01/wp-content/plugins/wp-fastest-cache/css/fonts/db/Flaticon.svg
14283,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Alexander_Arrechea_12-166x300.jpg
14283,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Durga_Ma_06-300x186.jpg
14280,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Sculture__Modeling_20-272x182.jpg
14280,2023-04-14T14:14:22,.jpg~20251001145903~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Sculture__Modeling_20-272x182.jpg~20251001145903~
14273,2023-04-16T07:57:24,.php,mirror/raw/2025-10-01/wp-content/plugins/wordpress-seo/src/integrations/front-end-integration.php
14271,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/patina_06-272x182.jpg
14259,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Wax_Casting_04-169x300.jpg
14247,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/patina_09-272x182.jpg
14243,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/muchacha_condenada_a_vivir_con_una_piedra_en_la_cabeza-169x300.jpg
14235,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Sculture__Modeling_13-272x182.jpg
14235,2023-04-14T14:14:22,.jpg~20251001145901~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Sculture__Modeling_13-272x182.jpg~20251001145901~
14227,2025-04-21T17:33:36,.php,mirror/raw/2025-10-01/wp-content/plugins/wp-optimize/templates/images/smush.php
14225,2023-04-16T07:11:27,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2023/04/runartfoundry-services-water-jet-272x182.jpg
14223,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Serena_8-300x186.jpg
14218,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Carlos_Manuel_de_Cespedes_03-166x300.jpg
14217,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Armonia_23-1-272x182.jpg
14217,2025-10-01T14:57:05,.jpg~20251001145705~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Armonia_23-1-272x182.jpg~20251001145705~
14217,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Armonia_23-272x182.jpg
14215,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/sculpture-enlargement_06-272x182.jpg
14211,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Water-_Jet_06-300x190.jpg
14211,2025-10-01T14:59:36,.jpg~20251001145936~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Water-_Jet_06-300x190.jpg~20251001145936~
14209,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Serena_12-300x186.jpg
14192,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Durga_Ma_09-272x182.jpg
14189,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Saltamonte_01-300x186.jpg
14189,2023-04-14T14:14:22,.jpg~20251001145852~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Saltamonte_01-300x186.jpg~20251001145852~
14184,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/el-beso_Final_back-350x350.jpg
14184,2023-04-14T14:14:22,.jpg~20251001145949~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/el-beso_Final_back-350x350.jpg~20251001145949~
14183,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Engineering03-272x182.jpg
14179,2025-10-01T15:11:06,.sh,fase3_auditoria.sh
14179,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Lira_05-272x182.jpg
14166,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Bronze_Aluminum_Casting_05-300x199.jpg
14166,2023-04-14T14:14:22,.jpg~20251001145719~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Bronze_Aluminum_Casting_05-300x199.jpg~20251001145719~
14165,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/sculpture-enlargement_05-272x182.jpg
14160,2025-04-21T17:33:29,.php,mirror/raw/2025-10-01/wp-content/plugins/so-widgets-bundle/widgets/social-media-buttons/social-media-buttons.php
14160,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Serena_07-167x300.jpg
14152,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2015/08/Reportaje_Univision-300x100.jpg
14135,2023-04-14T14:14:21,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2015/05/10863890_1419229235040498_868368817998392242_o-169x300.jpg
14124,2023-04-14T14:14:21,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2015/05/12032107_1635390260047601_8486222243251319573_n-169x300.jpg
14117,2023-04-16T07:57:24,.php,mirror/raw/2025-10-01/wp-content/plugins/wordpress-seo/src/deprecated/src/actions/indexables-page-action.php
14111,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Bronze_03-300x199.jpg
14108,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/el-beso_Final_wax-272x182.jpg
14108,2023-04-14T14:14:22,.jpg~20251001145950~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/el-beso_Final_wax-272x182.jpg~20251001145950~
14101,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Ceramic_Shell_02-272x182.jpg
14101,2023-04-14T14:14:22,.jpg~20251001145724~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Ceramic_Shell_02-272x182.jpg~20251001145724~
14101,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Water-_Jet_02-202x300.jpg
14101,2023-04-14T14:14:22,.jpg~20251001145934~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Water-_Jet_02-202x300.jpg~20251001145934~
14092,2023-04-14T14:14:21,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2014/12/run-art-foundry-about-us_1-300x177.jpg
14069,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Ceramic_Shell_07-272x182.jpg
14069,2023-04-14T14:14:22,.jpg~20251001145726~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Ceramic_Shell_07-272x182.jpg~20251001145726~
14068,2025-04-21T17:33:29,.php,mirror/raw/2025-10-01/wp-content/plugins/so-widgets-bundle/widgets/author-box/author-box.php
14064,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Durga_Ma_10-272x182.jpg
14061,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Saltamonte_03-272x182.jpg
14061,2025-10-01T14:58:53,.jpg~20251001145853~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Saltamonte_03-272x182.jpg~20251001145853~
14057,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2015/08/Durga_Ma_06-300x186.jpg
14046,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Serena_09-272x182.jpg
14046,2025-10-01T14:59:08,.jpg~20251001145908~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Serena_09-272x182.jpg~20251001145908~
14043,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Eva_04-272x182.jpg
14040,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/home-run-art-foundry02-300x144.jpg
14036,2025-04-22T04:22:16,.json,mirror/raw/2025-10-01/wp-content/languages/plugins/wordpress-seo-es_ES-6f380ab0bcb032c00d3d0ff21664335d.json
14033,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/patina_21-272x182.jpg
14033,2025-10-01T15:00:02,.jpg~20251001150002~,mirror/raw/2025-10-01/wp-content/uploads/2019/08/patina_21-272x182.jpg~20251001150002~
14031,2023-04-14T14:14:22,.jpg,mirror/raw/2025-10-01/wp-content/uploads/2019/08/Poco_Nosotros_08-272x182.jpg
